model,model_id,ablation,condition,clean_label,attacked_label,count,row_denominator,row_rate,direction
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct_pt15,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct_pt15,severe_damage,mild_damage,1,4,0.25,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,direct_pt15,severe_damage,severe_damage,3,4,0.75,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,little_or_no_damage,little_or_no_damage,13,13,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,little_or_no_damage,mild_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,little_or_no_damage,severe_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,mild_damage,little_or_no_damage,0,9,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,mild_damage,mild_damage,9,9,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,mild_damage,severe_damage,0,9,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,severe_damage,mild_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt03,severe_damage,severe_damage,4,4,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,little_or_no_damage,little_or_no_damage,13,13,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,little_or_no_damage,mild_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,little_or_no_damage,severe_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,mild_damage,little_or_no_damage,0,9,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,mild_damage,mild_damage,9,9,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,mild_damage,severe_damage,0,9,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,severe_damage,mild_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt06,severe_damage,severe_damage,4,4,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,little_or_no_damage,little_or_no_damage,13,13,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,little_or_no_damage,mild_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,little_or_no_damage,severe_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,mild_damage,little_or_no_damage,1,9,0.1111111111111111,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,mild_damage,mild_damage,8,9,0.8888888888888888,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,mild_damage,severe_damage,0,9,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,severe_damage,mild_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt09,severe_damage,severe_damage,4,4,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,little_or_no_damage,little_or_no_damage,13,13,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,little_or_no_damage,mild_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,little_or_no_damage,severe_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,mild_damage,little_or_no_damage,1,9,0.1111111111111111,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,mild_damage,mild_damage,8,9,0.8888888888888888,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,mild_damage,severe_damage,0,9,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,severe_damage,mild_damage,1,4,0.25,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt12,severe_damage,severe_damage,3,4,0.75,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,little_or_no_damage,little_or_no_damage,13,13,1.0,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,little_or_no_damage,mild_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,little_or_no_damage,severe_damage,0,13,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,mild_damage,little_or_no_damage,1,9,0.1111111111111111,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,mild_damage,mild_damage,8,9,0.8888888888888888,unchanged
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,mild_damage,severe_damage,0,9,0.0,upward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,severe_damage,little_or_no_damage,0,4,0.0,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,severe_damage,mild_damage,1,4,0.25,downward
mistral31_24b_bf16__gcp_a100,mistralai/Mistral-Small-3.1-24B-Instruct-2503,size,misleading_pt15,severe_damage,severe_damage,3,4,0.75,unchanged
